car,model,year,body part,shop1,shop2,shop3,source
chevrolet,spark,2020,car boot,682.38,1685.29,3190.66,synthetic
chevrolet,spark,2020,fender (f/l),237.36,666.97,957.33,synthetic
chevrolet,spark,2020,fender (f/r),202.55,685.95,1003.68,synthetic
chevrolet,spark,2020,fender (r/l),209.05,659.84,1156.23,synthetic
chevrolet,spark,2020,fender (r/r),285.34,705.22,1125.16,synthetic
chevrolet,spark,2020,headlight (l),345.56,2268.37,4033.17,synthetic
chevrolet,spark,2020,headlight (r),,2007.14,3781.26,synthetic
chevrolet,spark,2020,rear light (l),192.18,1358.82,2483.79,synthetic
chevrolet,spark,2020,rear light (r),247.14,1265.31,2552.17,synthetic
chevrolet,spark,2020,driver door(f/r),,2183.53,3787.16,synthetic
chevrolet,spark,2020,passenger door (f/l),1008.23,2377.61,4339.31,synthetic
chevrolet,spark,2020,passenger door (r/l),981.13,2037.18,3421.01,synthetic
chevrolet,spark,2020,passenger door (r/r),838.15,2187.01,3946.88,synthetic
chevrolet,spark,2021,front bumper,326.54,1010.44,1333.29,synthetic
chevrolet,spark,2021,rear bumper,325.87,717.39,1295.67,synthetic
chevrolet,spark,2021,side bumper(l),206.56,542.17,898.07,synthetic
chevrolet,spark,2021,side bumper(r),157.58,579.68,910.83,synthetic
chevrolet,spark,2021,car hood,716.65,1971.77,2878.06,synthetic
chevrolet,spark,2021,car boot,742.23,1826.72,3850.84,synthetic
chevrolet,spark,2021,fender (f/l),267.59,683.27,988.95,synthetic
chevrolet,spark,2021,fender (f/r),282.9,686.96,1043.4,synthetic
chevrolet,spark,2021,fender (r/l),257.89,672.18,1179.89,synthetic
chevrolet,spark,2021,fender (r/r),280.98,810.26,1220.66,synthetic
chevrolet,spark,2021,headlight (l),424.77,2335.76,4723.96,synthetic
chevrolet,spark,2021,headlight (r),316.77,2607.14,4431.05,synthetic
chevrolet,spark,2021,rear light (l),262.29,1170.61,2480.58,synthetic
chevrolet,spark,2021,rear light (r),234.44,1470.65,2349.41,synthetic
chevrolet,spark,2021,driver door(f/r),1074.82,2373.62,4667.13,synthetic
chevrolet,spark,2021,passenger door (f/l),1170.38,2537.66,3931.84,synthetic
chevrolet,spark,2021,passenger door (r/l),775.92,2793.96,3528.68,synthetic
chevrolet,spark,2021,passenger door (r/r),939.34,2352.48,3554.54,synthetic
chevrolet,spark,2022,front bumper,382.2,912.59,1739.95,synthetic
chevrolet,spark,2022,rear bumper,284.56,882.64,1312.69,synthetic
chevrolet,spark,2022,side bumper(l),188.06,490.45,899.01,synthetic
chevrolet,spark,2022,side bumper(r),199.08,593.74,825.42,synthetic
chevrolet,spark,2022,car hood,744.28,1730.46,3581.54,synthetic
chevrolet,spark,2022,car boot,897.96,2150.28,3795.53,synthetic
chevrolet,spark,2022,fender (f/l),218.19,664.13,1081.89,synthetic
chevrolet,spark,2022,fender (f/r),265.52,745.33,1270.65,synthetic
chevrolet,spark,2022,fender (r/l),303.03,751.76,1246.12,synthetic
chevrolet,spark,2022,fender (r/r),330.15,709.65,1105.24,synthetic
chevrolet,spark,2022,headlight (l),,2801.52,5018.11,synthetic
chevrolet,spark,2022,headlight (r),333.65,2504.37,4741.11,synthetic
chevrolet,spark,2022,rear light (l),,1479.77,2529.01,synthetic
chevrolet,spark,2022,rear light (r),261.37,1315.68,2851.92,synthetic
chevrolet,spark,2022,driver door(f/r),1088.56,3155.53,5023.19,synthetic
chevrolet,spark,2022,passenger door (f/l),933.03,3072.26,4545.8,synthetic
chevrolet,spark,2022,passenger door (r/l),,2370.89,3743.28,synthetic
chevrolet,spark,2022,passenger door (r/r),1038.44,2733.45,4032.44,synthetic
chevrolet,spark,2023,front bumper,366.83,1091.99,1501.84,synthetic
chevrolet,spark,2023,rear bumper,273.81,1062.51,1418.59,synthetic
chevrolet,spark,2023,side bumper(l),186.77,520.18,1068.18,synthetic
chevrolet,spark,2023,side bumper(r),201.9,631.13,993.42,synthetic
chevrolet,spark,2023,car hood,648.22,2114.91,3487.71,synthetic
chevrolet,spark,2023,car boot,971.53,2141.44,3590.26,synthetic
chevrolet,spark,2023,fender (f/l),297.64,699.46,1226.95,synthetic
chevrolet,spark,2023,fender (f/r),251.62,808.89,1332.62,synthetic
chevrolet,spark,2023,fender (r/l),361.9,877.15,1316.57,synthetic
chevrolet,spark,2023,fender (r/r),331.73,841.65,1450.88,synthetic
chevrolet,spark,2023,headlight (l),,2431.64,4356.43,synthetic
chevrolet,spark,2023,headlight (r),482.17,2802.36,5088.79,synthetic
chevrolet,spark,2023,rear light (l),287.2,1516.97,3048.92,synthetic
chevrolet,spark,2023,rear light (r),295.01,1616.95,2636.82,synthetic
chevrolet,spark,2023,driver door(f/r),1134.8,2683.02,5007.3,synthetic
chevrolet,spark,2023,passenger door (f/l),919.45,3415.14,5066.39,synthetic
chevrolet,spark,2023,passenger door (r/l),1123.94,2646.37,4493.64,synthetic
chevrolet,spark,2023,passenger door (r/r),1243.31,2560.67,4883.18,synthetic
chevrolet,spark,2024,front bumper,442.65,1236.9,1732.47,synthetic
chevrolet,spark,2024,rear bumper,352.01,842.59,1786.97,synthetic
chevrolet,spark,2024,side bumper(l),218.48,641.54,948.82,synthetic
chevrolet,spark,2024,side bumper(r),,537.57,979.54,synthetic
chevrolet,spark,2024,car hood,715.05,2372.06,3965.31,synthetic
chevrolet,spark,2024,car boot,926.54,2330.79,4565.84,synthetic
chevrolet,spark,2024,fender (f/l),304.81,861.78,1467.65,synthetic
chevrolet,spark,2024,fender (f/r),280.42,866.02,1185.04,synthetic
chevrolet,spark,2024,fender (r/l),313.4,779.26,1245.07,synthetic
chevrolet,spark,2024,fender (r/r),345.74,944.32,1570.74,synthetic
chevrolet,spark,2024,headlight (l),461.65,3180.78,4766.07,synthetic
chevrolet,spark,2024,headlight (r),489.28,2465.26,5629.11,synthetic
chevrolet,spark,2024,rear light (l),216.68,1415.3,2639.7,synthetic
chevrolet,spark,2024,rear light (r),267.39,1628.86,2794.95,synthetic
chevrolet,spark,2024,driver door(f/r),1121.61,2748.18,4931.64,synthetic
chevrolet,spark,2024,passenger door (f/l),1140.53,2966.11,4721.66,synthetic
chevrolet,spark,2024,passenger door (r/l),1330.29,2773.53,4601.45,synthetic
chevrolet,spark,2024,passenger door (r/r),1206.99,2828.32,5196.26,synthetic
chevrolet,aveo,2018,front bumper,315.61,888.45,1529.97,synthetic
chevrolet,aveo,2018,rear bumper,206.45,720.82,1256.06,synthetic
chevrolet,aveo,2018,side bumper(l),186.31,536.59,849.7,synthetic
chevrolet,aveo,2018,side bumper(r),156.81,543.73,856.51,synthetic
chevrolet,aveo,2018,car hood,628.85,1520.11,3074.64,synthetic
chevrolet,aveo,2018,car boot,632.67,2046.36,3329.44,synthetic
chevrolet,aveo,2018,fender (f/l),186.8,619.9,1052.27,synthetic
chevrolet,aveo,2018,fender (f/r),269.4,637.97,1098.04,synthetic
chevrolet,aveo,2018,fender (r/l),277.9,613.17,1058.69,synthetic
chevrolet,aveo,2018,fender (r/r),204.24,717.65,1180.48,synthetic
chevrolet,aveo,2018,headlight (l),337.82,2415.27,4291.28,synthetic
chevrolet,aveo,2018,headlight (r),320.71,2302.25,4086.05,synthetic
chevrolet,aveo,2018,rear light (l),191.26,1403.91,2403.87,synthetic
chevrolet,aveo,2018,rear light (r),229.11,1419.7,2143.34,synthetic
chevrolet,aveo,2018,driver door(f/r),743.44,2599.16,3995.33,synthetic
chevrolet,aveo,2018,passenger door (f/l),1053.36,2735.28,3563.54,synthetic
chevrolet,aveo,2018,passenger door (r/l),816.9,2213.78,3973.26,synthetic
chevrolet,aveo,2018,passenger door (r/r),1015.35,2052.96,3823.72,synthetic
chevrolet,aveo,2019,front bumper,313.29,870.76,1610.16,synthetic
chevrolet,aveo,2019,rear bumper,254.56,828.07,1222.48,synthetic
chevrolet,aveo,2019,side bumper(l),185.24,462.29,941.04,synthetic
chevrolet,aveo,2019,side bumper(r),219.36,558.49,961.29,synthetic
chevrolet,aveo,2019,car hood,,2129.58,3210.91,synthetic
chevrolet,aveo,2019,car boot,811.91,2368.23,3724.3,synthetic
chevrolet,aveo,2019,fender (f/l),265.42,783.56,1007.99,synthetic
chevrolet,aveo,2019,fender (f/r),226.88,711.81,1146.67,synthetic
chevrolet,aveo,2019,fender (r/l),241.19,753.08,1074.62,synthetic
chevrolet,aveo,2019,fender (r/r),309.88,688.88,1176.52,synthetic
chevrolet,aveo,2019,headlight (l),331.93,2281.66,4458.07,synthetic
chevrolet,aveo,2019,headlight (r),432.46,2653.93,4635.61,synthetic
chevrolet,aveo,2019,rear light (l),181.07,1306.58,2270.31,synthetic
chevrolet,aveo,2019,rear light (r),237.97,1168.57,2684.66,synthetic
chevrolet,aveo,2019,driver door(f/r),966.66,2804.83,4273.36,synthetic
chevrolet,aveo,2019,passenger door (f/l),820.96,2591.35,4623.31,synthetic
chevrolet,aveo,2019,passenger door (r/l),899.27,2396.72,4167.68,synthetic
chevrolet,aveo,2019,passenger door (r/r),844.71,2408.9,4256.72,synthetic
chevrolet,aveo,2020,front bumper,315.34,1024.99,1480.45,synthetic
chevrolet,aveo,2020,rear bumper,296.9,979.81,1454.19,synthetic
chevrolet,aveo,2020,side bumper(l),178.57,630.6,860.07,synthetic
chevrolet,aveo,2020,side bumper(r),175.06,613.43,928.06,synthetic
chevrolet,aveo,2020,car hood,629.94,2212.43,3378.04,synthetic
chevrolet,aveo,2020,car boot,927.52,2541.12,3581.47,synthetic
chevrolet,aveo,2020,fender (f/l),216.09,706.59,1314.65,synthetic
chevrolet,aveo,2020,fender (f/r),242.58,690.26,1232.96,synthetic
chevrolet,aveo,2020,fender (r/l),320.1,872.85,1320.28,synthetic
chevrolet,aveo,2020,fender (r/r),344.27,725.25,1160.81,synthetic
chevrolet,aveo,2020,headlight (l),410.35,2240.91,4264.23,synthetic
chevrolet,aveo,2020,headlight (r),365.25,2613.86,5023.93,synthetic
chevrolet,aveo,2020,rear light (l),,1342.96,2966.26,synthetic
chevrolet,aveo,2020,rear light (r),276.59,1323.08,2954.41,synthetic
chevrolet,aveo,2020,driver door(f/r),1041.74,3046.31,4767.24,synthetic
chevrolet,aveo,2020,passenger door (f/l),,3066.61,4156.16,synthetic
chevrolet,aveo,2020,passenger door (r/l),983.72,2343.66,4437.17,synthetic
chevrolet,aveo,2020,passenger door (r/r),973.63,2395.69,4318.47,synthetic
chevrolet,aveo,2021,front bumper,323.11,913.14,1897.76,synthetic
chevrolet,aveo,2021,rear bumper,339.88,819.16,1421.09,synthetic
chevrolet,aveo,2021,side bumper(l),210.89,688.15,1104.77,synthetic
chevrolet,aveo,2021,side bumper(r),222.64,597.86,963.74,synthetic
chevrolet,aveo,2021,car hood,,2189.74,3335.61,synthetic
chevrolet,aveo,2021,car boot,1007.96,2288.74,3937.78,synthetic
chevrolet,aveo,2021,fender (f/l),323.64,673.16,1386.27,synthetic
chevrolet,aveo,2021,fender (f/r),329.3,838.36,1180.11,synthetic
chevrolet,aveo,2021,fender (r/l),290.21,753.68,1471.48,synthetic
chevrolet,aveo,2021,fender (r/r),300.99,751.59,1316.68,synthetic
chevrolet,aveo,2021,headlight (l),404.38,3076.47,5525.61,synthetic
chevrolet,aveo,2021,headlight (r),,3004.19,4862.54,synthetic
chevrolet,aveo,2021,rear light (l),233.46,1599.86,3056.84,synthetic
chevrolet,aveo,2021,rear light (r),216.69,1751.16,3023.91,synthetic
chevrolet,aveo,2021,driver door(f/r),1263.64,3000.46,5300.59,synthetic
chevrolet,aveo,2021,passenger door (f/l),1024.03,3276.54,4894.78,synthetic
chevrolet,aveo,2021,passenger door (r/l),1005.11,3172.67,5037.37,synthetic
chevrolet,aveo,2021,passenger door (r/r),1197.08,2759.8,5020.46,synthetic
chevrolet,aveo,2022,front bumper,466.58,1112.19,1702.6,synthetic
chevrolet,aveo,2022,rear bumper,324.0,1078.67,1711.91,synthetic
chevrolet,aveo,2022,side bumper(l),207.87,641.56,946.41,synthetic
chevrolet,aveo,2022,side bumper(r),272.32,627.13,937.88,synthetic
chevrolet,aveo,2022,car hood,805.31,2353.56,4057.19,synthetic
chevrolet,aveo,2022,car boot,1006.85,2726.13,4069.65,synthetic
chevrolet,aveo,2022,fender (f/l),260.76,823.02,1491.19,synthetic
chevrolet,aveo,2022,fender (f/r),344.84,857.51,1265.17,synthetic
chevrolet,aveo,2022,fender (r/l),334.76,861.03,1310.45,synthetic
chevrolet,aveo,2022,fender (r/r),276.89,781.14,1413.0,synthetic
chevrolet,aveo,2022,headlight (l),532.92,2776.65,5641.8,synthetic
chevrolet,aveo,2022,headlight (r),492.58,2676.64,5876.48,synthetic
chevrolet,aveo,2022,rear light (l),309.45,1587.63,2744.7,synthetic
chevrolet,aveo,2022,rear light (r),219.44,1642.36,2812.16,synthetic
chevrolet,aveo,2022,driver door(f/r),1447.28,3228.85,5717.85,synthetic
chevrolet,aveo,2022,passenger door (f/l),1212.38,3685.13,5810.25,synthetic
chevrolet,aveo,2022,passenger door (r/l),1045.71,3038.53,4535.71,synthetic
chevrolet,aveo,2022,passenger door (r/r),1131.31,3296.33,5319.3,synthetic
chevrolet,aveo,2023,front bumper,363.83,1320.71,1780.97,synthetic
chevrolet,aveo,2023,rear bumper,286.9,1030.56,1977.55,synthetic
chevrolet,aveo,2023,side bumper(l),234.13,644.66,1236.57,synthetic
chevrolet,aveo,2023,side bumper(r),216.16,598.28,1161.39,synthetic
chevrolet,aveo,2023,car hood,860.41,2076.02,3670.86,synthetic
chevrolet,aveo,2023,car boot,854.86,3030.62,4030.43,synthetic
chevrolet,aveo,2023,fender (f/l),386.21,867.72,1519.58,synthetic
chevrolet,aveo,2023,fender (f/r),336.15,945.57,1384.48,synthetic
chevrolet,aveo,2023,fender (r/l),368.85,910.52,1550.66,synthetic
chevrolet,aveo,2023,fender (r/r),306.81,914.37,1472.03,synthetic
chevrolet,aveo,2023,headlight (l),533.45,3042.98,6230.48,synthetic
chevrolet,aveo,2023,headlight (r),466.71,3322.34,5697.24,synthetic
chevrolet,aveo,2023,rear light (l),238.02,1701.52,3042.82,synthetic
chevrolet,aveo,2023,rear light (r),267.58,1957.33,3356.19,synthetic
chevrolet,aveo,2023,driver door(f/r),1310.43,3815.13,6153.47,synthetic
chevrolet,aveo,2023,passenger door (f/l),1205.35,3290.39,5015.66,synthetic
chevrolet,aveo,2023,passenger door (r/l),1378.88,3066.78,5448.8,synthetic
chevrolet,aveo,2023,passenger door (r/r),1147.44,2837.35,5410.82,synthetic
chevrolet,aveo,2024,front bumper,,1077.31,1903.3,synthetic
chevrolet,aveo,2024,rear bumper,384.98,1209.75,1697.22,synthetic
chevrolet,aveo,2024,side bumper(l),260.97,764.57,1326.19,synthetic
chevrolet,aveo,2024,side bumper(r),296.27,642.21,1160.79,synthetic
chevrolet,aveo,2024,car hood,989.29,2557.88,4351.1,synthetic
chevrolet,aveo,2024,car boot,1157.13,2564.86,5120.24,synthetic
chevrolet,aveo,2024,fender (f/l),333.68,914.73,1535.19,synthetic
chevrolet,aveo,2024,fender (f/r),346.96,1063.37,1414.26,synthetic
chevrolet,aveo,2024,fender (r/l),421.21,1049.18,1658.39,synthetic
chevrolet,aveo,2024,fender (r/r),428.5,1091.75,1470.33,synthetic
chevrolet,aveo,2024,headlight (l),493.05,2994.85,6485.65,synthetic
chevrolet,aveo,2024,headlight (r),573.58,3004.27,5247.78,synthetic
chevrolet,aveo,2024,rear light (l),257.37,1996.75,3221.06,synthetic
chevrolet,aveo,2024,rear light (r),255.75,1736.44,3633.97,synthetic
chevrolet,aveo,2024,driver door(f/r),1441.75,4117.55,6214.11,synthetic
chevrolet,aveo,2024,passenger door (f/l),1148.63,3385.66,6521.06,synthetic
chevrolet,aveo,2024,passenger door (r/l),,3526.6,5334.25,synthetic
chevrolet,aveo,2024,passenger door (r/r),1421.74,3541.67,5410.85,synthetic
mitsubishi,mirage,2018,front bumper,274.73,729.06,1372.73,synthetic
mitsubishi,mirage,2018,rear bumper,232.38,616.23,1076.02,synthetic
mitsubishi,mirage,2018,side bumper(l),150.26,491.3,814.37,synthetic
mitsubishi,mirage,2018,side bumper(r),149.79,484.9,708.79,synthetic
mitsubishi,mirage,2018,car hood,427.01,1521.0,2879.24,synthetic
mitsubishi,mirage,2018,car boot,556.04,2036.59,2604.84,synthetic
mitsubishi,mirage,2018,fender (f/l),195.0,497.37,1039.76,synthetic
mitsubishi,mirage,2018,fender (f/r),,538.35,846.39,synthetic
mitsubishi,mirage,2018,fender (r/l),195.48,535.26,1059.88,synthetic
mitsubishi,mirage,2018,fender (r/r),216.48,599.21,1100.19,synthetic
mitsubishi,mirage,2018,headlight (l),342.18,2225.23,3515.93,synthetic
mitsubishi,mirage,2018,headlight (r),329.33,2068.99,3658.86,synthetic
mitsubishi,mirage,2018,rear light (l),225.76,1254.76,2067.23,synthetic
mitsubishi,mirage,2018,rear light (r),171.58,1007.22,2025.63,synthetic
mitsubishi,mirage,2018,driver door(f/r),677.56,2470.69,3550.81,synthetic
mitsubishi,mirage,2018,passenger door (f/l),696.85,2037.39,4018.71,synthetic
mitsubishi,mirage,2018,passenger door (r/l),929.34,2384.03,3256.67,synthetic
mitsubishi,mirage,2018,passenger door (r/r),900.38,2383.95,3464.54,synthetic
mitsubishi,mirage,2019,front bumper,353.3,802.74,1385.06,synthetic
mitsubishi,mirage,2019,rear bumper,268.25,640.93,1198.51,synthetic
mitsubishi,mirage,2019,side bumper(l),151.93,540.58,705.57,synthetic
mitsubishi,mirage,2019,side bumper(r),157.14,498.85,800.3,synthetic
mitsubishi,mirage,2019,car hood,490.85,1566.69,2836.72,synthetic
mitsubishi,mirage,2019,car boot,802.22,1906.9,2838.98,synthetic
mitsubishi,mirage,2019,fender (f/l),211.27,652.42,966.61,synthetic
mitsubishi,mirage,2019,fender (f/r),251.49,703.78,962.09,synthetic
mitsubishi,mirage,2019,fender (r/l),245.91,748.41,1181.08,synthetic
mitsubishi,mirage,2019,fender (r/r),212.75,662.5,975.59,synthetic
mitsubishi,mirage,2019,headlight (l),292.35,2242.53,4397.17,synthetic
mitsubishi,mirage,2019,headlight (r),323.22,2218.6,4308.37,synthetic
mitsubishi,mirage,2019,rear light (l),219.6,1202.26,2108.05,synthetic
mitsubishi,mirage,2019,rear light (r),169.5,1308.52,2133.41,synthetic
mitsubishi,mirage,2019,driver door(f/r),769.7,2704.82,3962.76,synthetic
mitsubishi,mirage,2019,passenger door (f/l),932.4,2372.63,3676.12,synthetic
mitsubishi,mirage,2019,passenger door (r/l),723.62,1973.49,3811.82,synthetic
mitsubishi,mirage,2019,passenger door (r/r),784.76,2223.01,3584.69,synthetic
mitsubishi,mirage,2020,front bumper,357.88,940.36,1536.69,synthetic
mitsubishi,mirage,2020,rear bumper,248.92,788.93,1277.89,synthetic
mitsubishi,mirage,2020,side bumper(l),,465.57,751.43,synthetic
mitsubishi,mirage,2020,side bumper(r),164.0,457.75,859.42,synthetic
mitsubishi,mirage,2020,car hood,666.67,1671.13,2971.41,synthetic
mitsubishi,mirage,2020,car boot,821.48,2281.26,3745.75,synthetic
mitsubishi,mirage,2020,fender (f/l),262.53,591.88,1113.38,synthetic
mitsubishi,mirage,2020,fender (f/r),,696.84,1032.27,synthetic
mitsubishi,mirage,2020,fender (r/l),215.46,610.39,1020.57,synthetic
mitsubishi,mirage,2020,fender (r/r),240.04,652.94,1292.29,synthetic
mitsubishi,mirage,2020,headlight (l),310.94,2345.83,4629.23,synthetic
mitsubishi,mirage,2020,headlight (r),335.6,2356.98,4482.82,synthetic
mitsubishi,mirage,2020,rear light (l),233.84,1475.31,2652.38,synthetic
mitsubishi,mirage,2020,rear light (r),,1384.01,2622.04,synthetic
mitsubishi,mirage,2020,driver door(f/r),1166.16,2369.58,4232.56,synthetic
mitsubishi,mirage,2020,passenger door (f/l),867.23,2600.47,3887.09,synthetic
mitsubishi,mirage,2020,passenger door (r/l),795.53,2307.13,3779.24,synthetic
mitsubishi,mirage,2020,passenger door (r/r),,2127.55,4108.98,synthetic
mitsubishi,mirage,2021,front bumper,296.05,849.4,1736.95,synthetic
mitsubishi,mirage,2021,rear bumper,251.37,772.1,1343.01,synthetic
mitsubishi,mirage,2021,side bumper(l),200.75,507.13,967.53,synthetic
mitsubishi,mirage,2021,side bumper(r),228.28,579.37,897.48,synthetic
mitsubishi,mirage,2021,car hood,733.78,1830.24,3129.79,synthetic
mitsubishi,mirage,2021,car boot,676.44,1909.38,3605.4,synthetic
mitsubishi,mirage,2021,fender (f/l),288.7,806.23,1181.14,synthetic
mitsubishi,mirage,2021,fender (f/r),269.64,775.91,1057.43,synthetic
mitsubishi,mirage,2021,fender (r/l),230.56,783.07,1351.7,synthetic
mitsubishi,mirage,2021,fender (r/r),341.67,661.82,1356.53,synthetic
mitsubishi,mirage,2021,headlight (l),361.58,2825.22,4325.07,synthetic
mitsubishi,mirage,2021,headlight (r),450.09,2665.02,4626.42,synthetic
mitsubishi,mirage,2021,rear light (l),237.36,1358.21,2786.62,synthetic
mitsubishi,mirage,2021,rear light (r),272.85,1212.62,2797.18,synthetic
mitsubishi,mirage,2021,driver door(f/r),,2488.74,4099.05,synthetic
mitsubishi,mirage,2021,passenger door (f/l),1095.24,2908.2,5089.53,synthetic
mitsubishi,mirage,2021,passenger door (r/l),910.84,2667.44,4491.99,synthetic
mitsubishi,mirage,2021,passenger door (r/r),1094.9,2514.88,4301.31,synthetic
mitsubishi,mirage,2022,front bumper,,938.47,1531.36,synthetic
mitsubishi,mirage,2022,rear bumper,331.54,808.03,1430.87,synthetic
mitsubishi,mirage,2022,side bumper(l),,571.02,1010.87,synthetic
mitsubishi,mirage,2022,side bumper(r),176.63,588.91,932.24,synthetic
mitsubishi,mirage,2022,car hood,572.98,2325.81,3624.52,synthetic
mitsubishi,mirage,2022,car boot,686.92,2691.87,4049.54,synthetic
mitsubishi,mirage,2022,fender (f/l),299.57,820.92,1331.21,synthetic
